qid	label	docid	context_only_jaccard	context_only_overlap_bigram	context_only_overlap_tfidf	context_only_query_overlap	context_only_similarity	embedding_similarity	goal_only_jaccard	goal_only_overlap_bigram	goal_only_overlap_tfidf	goal_only_query_overlap	goal_only_similarity	progress_alignment_abs_diff	query_length	query_overlap_ratio	retrieved_text_length	retriever_score	source_aa_lcr	source_aa_omniscience_accuracy	source_aai	source_context_window	source_critpt	source_gdpval_aa	source_gpqa_diamond	source_hle	source_ifbench	source_scicode	source_tau_squared_bench_telecom	source_terminal_bench_hard	state_only_jaccard	state_only_overlap_bigram	state_only_overlap_tfidf	state_only_query_overlap	state_only_similarity	step_index	success_flag	task_match	task_variation_match	text_overlap_bigram	text_overlap_jaccard	text_overlap_tfidf	total_steps	trajectory_length	agent_type__anthropic_claude_opus_4	agent_type__anthropic_claude_opus_4_6	agent_type__anthropic_claude_sonnet_4_6	agent_type__claude_3_5_sonnet	agent_type__deepseek_deepseek_chat_v3_1	agent_type__deepseek_deepseek_r1	agent_type__deepseek_deepseek_r1_0528	agent_type__deepseek_deepseek_v3_2	agent_type__google_gemini_2_5_flash	agent_type__google_gemini_2_5_pro	agent_type__gpt_4_turbo	agent_type__gpt_4_turbo_preview	agent_type__meta_llama_llama_4_maverick	agent_type__minimax_minimax_m1	agent_type__minimax_minimax_m2	agent_type__mistralai_mistral_large_2512	agent_type__openai_gpt_5_4	agent_type__openai_gpt_5_4_nano	agent_type__openai_gpt_oss_120b	agent_type__openai_gpt_oss_20b	agent_type__qwen_qwen3_235b_a22b	agent_type__qwen_qwen3_32b	agent_type__qwen_qwen3_5_flash_02_23	agent_type__qwen_qwen3_max	agent_type__x_ai_grok_3_mini	agent_type__x_ai_grok_4_1_fast	agent_type__x_ai_grok_4_20	agent_type__x_ai_grok_4_fast	agent_type__z_ai_glm_4_5	agent_type__z_ai_glm_5
315	3.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_10|||intent_template_id_161|||task_id_117|||2	0.07196969696969698	0.04228855721393035	0.47779238963341486	0.07364341085271318	0.43879441501448774	0.33044334655122454	0.09523809523809523	0.0	0.04429850772006052	0.15384615384615385	0.6084833259958355	1.0	1181.0	0.11610486891385768	105.0	0.1311388611793518	52.0	31.0	19.0	128.0	1.0	0.0	71.0	9.0	39.0	36.0	11.0	6.0	0.09313725490196079	0.0657439446366782	0.32326244527446385	0.10052910052910052	0.30953816898546455	0.0	1.0	0.0	0.0	0.05543237250554324	0.10689655172413794	0.6204435217016191	4.0	3.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316	3.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_20|||intent_template_id_161|||task_id_117|||2	0.0	0.0	0.0	0.0	0.0	0.3382478397884072	0.10526315789473684	0.0	0.18586707758310894	0.15384615384615385	0.6544189050114144	0.0	1181.0	0.11610486891385768	176.0	0.13249072432518005	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.1044776119402985	0.07342657342657342	0.5366477759329844	0.1111111111111111	0.29456762958072574	0.0	1.0	0.0	0.0	0.058823529411764705	0.10954063604240283	0.7212581012151498	7.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
317	0.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_10|||intent_template_id_180|||task_id_298|||0	0.0	0.0	0.0	0.0	0.0	0.28406453777416635	0.36363636363636365	0.07692307692307693	0.4221897168815357	0.6666666666666666	0.4856726295563185	0.0	347.0	0.18316831683168316	102.0	0.06994011253118515	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.12690355329949238	0.08865248226950355	0.7820223044133611	0.13227513227513227	0.2858027472626103	0.0	1.0	0.0	0.0	0.10256410256410256	0.17370892018779344	0.8548604594239507	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
317	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_15|||intent_template_id_180|||task_id_298|||0	0.0	0.0	0.0	0.0	0.0	0.2924473393968563	0.7142857142857143	0.42857142857142855	0.6333119189106606	0.8333333333333334	0.3632328246284723	2.0	347.0	0.1782178217821782	97.0	0.07245156168937683	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.095	0.059233449477351915	0.7392339134501648	0.10052910052910052	0.407541617713417	0.0	1.0	1.0	0.0	0.10119047619047619	0.15859030837004406	0.8350507289950801	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
317	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_1|||intent_template_id_180|||task_id_298|||0	0.0	0.0	0.0	0.0	0.0	0.2570046468320111	0.7142857142857143	0.42857142857142855	0.6057306499874403	0.8333333333333334	0.456622550321454	0.0	347.0	0.1782178217821782	143.0	0.06034700945019722	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.12690355329949238	0.08865248226950355	0.7602164220980216	0.13227513227513227	0.29072807594399197	0.0	1.0	1.0	0.0	0.11475409836065574	0.17061611374407584	0.8452637185951263	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
319	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_20|||intent_template_id_180|||task_id_298|||0	0.0	0.0	0.0	0.0	0.0	0.2899352013244554	0.7142857142857143	0.42857142857142855	0.6057306499874403	0.8333333333333334	0.456622550321454	3.0	347.0	0.17326732673267325	39.0	0.07680722326040268	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.08415841584158416	0.05555555555555555	0.7031584099768009	0.08994708994708994	0.40756806879842217	0.0	1.0	1.0	0.0	0.09348441926345609	0.1483050847457627	0.821599582962446	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
320	4.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_10|||intent_template_id_270|||task_id_107|||4	0.03951367781155015	0.014705882352941176	0.2134477887625435	0.04075235109717868	0.45628573655238774	0.3007485087799841	0.625	0.5	0.7459064832795171	0.6666666666666666	0.2667345545261626	1.0	2068.0	0.09411764705882353	175.0	0.08542884886264801	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.06511627906976744	0.02127659574468085	0.24054742080236557	0.07142857142857142	0.37245045741554755	0.0	1.0	1.0	0.0	0.03801652892561983	0.0886426592797784	0.22420785883787805	7.0	5.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	7.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_20|||intent_template_id_270|||task_id_107|||4	0.0513595166163142	0.027472527472527472	0.6004216894888972	0.05329153605015674	0.2838933642911659	0.3419140574276377	0.037037037037037035	0.0	0.005066324996394388	0.06666666666666667	0.56773962091461	3.0	2068.0	0.09705882352941177	196.0	0.11794627457857132	37.0	23.0	41.0	200.0	0.0	41.0	67.0	7.0	55.0	38.0	97.0	39.0	0.08737864077669903	0.05714285714285714	0.5341814982866935	0.09183673469387756	0.2629396372593691	0.0	1.0	0.0	0.0	0.0392156862745098	0.09065934065934066	0.6843438356837804	9.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
322	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_1|||intent_template_id_299|||task_id_343|||4	0.056372549019607844	0.028288543140028287	0.7134084743421593	0.05897435897435897	0.3561527109563182	0.30590540439047964	0.3333333333333333	0.2727272727272727	0.6102181285592481	0.4444444444444444	0.4981661887744902	3.0	3373.0	0.1075	212.0	0.08538605272769928	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.10606060606060606	0.06363636363636363	0.9037871573785206	0.109375	0.33764376334438173	0.0	1.0	1.0	0.0	0.053475935828877004	0.10046728971962617	0.8218368761268522	7.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
323	1.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_10|||intent_template_id_299|||task_id_343|||4	0.05596107055961071	0.028011204481792718	0.733248421276136	0.05897435897435897	0.33463003884200776	0.3388431323872226	0.3333333333333333	0.2727272727272727	0.6102181285592481	0.4444444444444444	0.4981661887744902	4.0	3373.0	0.0875	168.0	0.1033024713397026	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.07633587786259542	0.04597701149425287	0.5807315513242832	0.078125	0.39851487605201724	0.0	1.0	1.0	0.0	0.042666666666666665	0.08158508158508158	0.7330427163451316	7.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
324	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_15|||intent_template_id_299|||task_id_343|||4	0.04691358024691358	0.02148997134670487	0.51811126429015	0.04871794871794872	0.46576193738728977	0.3887672961575181	0.45454545454545453	0.4	0.5320230490056542	0.5555555555555556	0.48032961269980035	2.0	3373.0	0.0825	114.0	0.13252803683280945	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.0708955223880597	0.04054054054054054	0.6642552183922366	0.07421875	0.4284136433931562	0.0	1.0	1.0	0.0	0.04087193460490463	0.07801418439716312	0.6353504943368082	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
325	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_20|||intent_template_id_299|||task_id_343|||4	0.046798029556650245	0.021398002853067047	0.49746519733732264	0.04871794871794872	0.4498884370608238	0.3970789427429663	0.45454545454545453	0.4	0.5320230490056542	0.5555555555555556	0.48032961269980035	3.0	3373.0	0.08	182.0	0.14157505333423615	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.06766917293233082	0.036281179138321996	0.4628878416215733	0.0703125	0.4481488740575691	0.0	1.0	1.0	0.0	0.03804347826086957	0.07565011820330969	0.5097676645453069	9.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
326	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_5|||intent_template_id_323|||task_id_309|||2	0.0	0.0	0.0	0.0	0.0	0.34146162392675383	0.8823529411764706	0.7894736842105263	0.7061910105437087	0.9375	0.44058105632025324	0.0	1221.0	0.14647887323943662	173.0	0.12976118922233582	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.225	0.11290322580645161	0.7873470660323811	0.25471698113207547	0.38360256340684035	0.0	1.0	1.0	0.0	0.07951070336391437	0.14246575342465753	0.8916364312190079	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
327	3.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_15|||intent_template_id_323|||task_id_309|||2	0.0456989247311828	0.012139605462822459	0.09048132694938538	0.04941860465116279	0.42287938565649574	0.4110670435485462	0.8823529411764706	0.7894736842105263	0.7061910105437087	0.9375	0.44058104915415197	3.0	1221.0	0.11549295774647887	61.0	0.16749295592308044	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.08633093525179857	0.014492753623188406	0.051808416357708116	0.11320754716981132	0.48322588736495087	0.0	1.0	1.0	0.0	0.04264099037138927	0.10148514851485149	0.07925302389467749	4.0	1.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	3.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_1|||intent_template_id_4|||task_id_597|||4	0.13253012048192772	0.05970149253731343	0.8156921230272608	0.14965986394557823	0.3110807164250869	0.25508990714421054	0.8461538461538461	0.7142857142857143	0.8185108093459186	0.9166666666666666	0.3559655763116089	3.0	706.0	0.27741935483870966	204.0	0.07343520224094391	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.23170731707317074	0.11016949152542373	0.8050845964371971	0.2835820895522388	0.36213263189772926	0.0	1.0	1.0	0.0	0.12063492063492064	0.22631578947368422	0.8859712502997878	6.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
328	6.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_5|||intent_template_id_4|||task_id_597|||4	0.1032258064516129	0.04878048780487805	0.4931634957696626	0.10884353741496598	0.41870761634311415	0.26192745788463234	0.8461538461538461	0.7142857142857143	0.856850369938381	0.9166666666666666	0.37810375138053237	1.0	706.0	0.25161290322580643	216.0	0.07680442929267883	58.0	45.0	46.0	1000.0	3.0	54.0	84.0	19.0	45.0	46.0	85.0	49.0	0.2289156626506024	0.09917355371900827	0.39343454004764256	0.2835820895522388	0.36700867998493397	0.0	1.0	1.0	0.0	0.11604095563139932	0.22033898305084745	0.7195252353445174	11.0	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	8.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_5|||intent_template_id_666|||task_id_384|||6	0.06926406926406926	0.032509752925877766	0.7714757748516701	0.07339449541284404	0.36698680617120516	0.36022595020508796	0.03125	0.0	0.011677599149375915	0.08333333333333333	0.7581265510896108	8.0	1574.0	0.10561797752808989	188.0	0.13479205965995789	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.2736842105263158	0.16312056737588654	0.8266042456383023	0.3023255813953488	0.28110001707372534	0.0	1.0	0.0	0.0	0.044848484848484846	0.09552845528455285	0.8117533433925261	12.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
332	3.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_10|||intent_template_id_666|||task_id_384|||6	0.0556792873051225	0.028455284552845527	0.7283069174045269	0.05733944954128441	0.3291829304678961	0.3784828230024115	0.1111111111111111	0.05555555555555555	0.1058582867557338	0.16666666666666666	0.6875895132770626	8.0	1574.0	0.08764044943820225	165.0	0.14323855936527252	47.0	37.0	35.0	1000.0	1.0	42.0	75.0	11.0	48.0	47.0	35.0	38.0	0.2736842105263158	0.16312056737588654	0.846233916513551	0.3023255813953488	0.27828825091246495	0.0	1.0	0.0	0.0	0.042416452442159386	0.0835117773019272	0.8071401225921427	13.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
333	3.0	run_ltr_train_openrouter34_s42_bundle_openai_gpt-5.4_rank_20|||intent_template_id_666|||task_id_384|||6	0.06487695749440715	0.03387533875338753	0.7727325363359024	0.06651376146788991	0.3478486424345288	0.38353247320304523	0.1111111111111111	0.05555555555555555	0.1058582867557338	0.16666666666666666	0.6875895132770626	5.0	1574.0	0.09438202247191012	167.0	0.14730952680110931	47.0	37.0	35.0	1000.0	1.0	42.0	75.0	11.0	48.0	47.0	35.0	38.0	0.2736842105263158	0.16312056737588654	0.8633092471596805	0.3023255813953488	0.2775248440103822	0.0	1.0	0.0	0.0	0.04755784061696658	0.09032258064516129	0.8334850767044978	13.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
334	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_1|||intent_template_id_180|||task_id_300|||2	0.0	0.0	0.0	0.0	0.0	0.27119420573270653	0.7142857142857143	0.42857142857142855	0.6458736369566677	0.8333333333333334	0.4608720164607766	0.0	1116.0	0.13278008298755187	143.0	0.06627827137708664	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.1044776119402985	0.07342657342657342	0.3426457899362508	0.1111111111111111	0.2953216423656681	0.0	1.0	1.0	0.0	0.07772020725388601	0.12598425196850394	0.6414512040148175	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
335	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_20|||intent_template_id_180|||task_id_300|||2	0.08536585365853659	0.04825737265415549	0.5267322713331883	0.08974358974358974	0.35718967947886615	0.3074567582124873	0.7142857142857143	0.42857142857142855	0.6458736369566677	0.8333333333333334	0.46087203041534647	2.0	1116.0	0.14522821576763487	101.0	0.08624836057424545	46.0	24.0	18.0	1000.0	0.0	0.0	67.0	5.0	43.0	33.0	18.0	7.0	0.07317073170731707	0.040955631399317405	0.40743936537254455	0.07936507936507936	0.4065085675837742	0.0	1.0	1.0	0.0	0.07710843373493977	0.13059701492537312	0.6491314643497972	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_5|||intent_template_id_180|||task_id_300|||2	0.0	0.0	0.0	0.0	0.0	0.272515637646436	0.7142857142857143	0.42857142857142855	0.6333119189106606	0.8333333333333334	0.3632327693002763	0.0	1116.0	0.13278008298755187	183.0	0.06771726161241531	47.0	37.0	35.0	1000.0	1.0	42.0	75.0	11.0	48.0	47.0	35.0	38.0	0.1044776119402985	0.07342657342657342	0.34229463551893285	0.1111111111111111	0.29289407839460113	0.0	1.0	1.0	0.0	0.07772020725388601	0.12598425196850394	0.6411781652778775	4.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
337	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_10|||intent_template_id_180|||task_id_300|||2	0.0	0.0	0.0	0.0	0.0	0.30159838437513903	0.5	0.2727272727272727	0.7099111653602247	0.8333333333333334	0.39880541371651707	0.0	1116.0	0.14107883817427386	102.0	0.0741073414683342	18.0	26.0	30.0	2000.0	0.0	21.0	79.0	23.0	48.0	32.0	70.0	22.0	0.1044776119402985	0.07342657342657342	0.4076288400795205	0.1111111111111111	0.2920219539775566	0.0	1.0	0.0	0.0	0.0741687979539642	0.13333333333333333	0.6605633227605358	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
339	7.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_10|||intent_template_id_247|||task_id_461|||9	0.07531380753138076	0.04065040650406504	0.48344069051043603	0.07964601769911504	0.4453729650002165	0.41509810063340935	0.125	0.06666666666666667	0.11026127268793973	0.25	0.631289947478699	23.0	1276.0	0.13304721030042918	192.0	0.16725289821624756	59.0	36.0	43.0	1000.0	1.0	48.0	80.0	11.0	42.0	44.0	79.0	42.0	0.12751677852348994	0.08755760368663594	0.6337667277934531	0.1357142857142857	0.434384169060651	0.0	1.0	0.0	0.0	0.06356968215158924	0.12062256809338522	0.607972338203147	30.0	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	7.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_20|||intent_template_id_247|||task_id_461|||9	0.06716417910447761	0.021686746987951807	0.6418068584667759	0.07964601769911504	0.4416787937001108	0.4350653273647444	0.125	0.06666666666666667	0.11026127268793973	0.25	0.631289947478699	11.0	1276.0	0.12875536480686695	165.0	0.18200446665287018	59.0	36.0	43.0	1000.0	1.0	48.0	80.0	11.0	42.0	44.0	79.0	42.0	0.07643312101910828	0.02631578947368421	0.25694081374651806	0.08571428571428572	0.5201532581612138	0.0	1.0	0.0	0.0	0.034782608695652174	0.10416666666666667	0.5878589330476469	30.0	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	4.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_1|||intent_template_id_252|||task_id_547|||21	0.05362776025236593	0.02631578947368421	0.5921060895535071	0.05519480519480519	0.2665802732271247	0.3928866403296982	0.038461538461538464	0.0	0.005132779904576171	0.07142857142857142	0.7078095352600581	9.0	1630.0	0.09119496855345911	199.0	0.16939866542816162	54.0	21.0	24.0	1000.0	0.0	25.0	70.0	8.0	42.0	37.0	34.0	3.0	0.11805555555555555	0.06451612903225806	0.5022979586440259	0.12781954887218044	0.36593695478696114	0.0	1.0	0.0	0.0	0.04067796610169491	0.0830945558739255	0.6509621967813182	25.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	4.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_5|||intent_template_id_252|||task_id_547|||21	0.050793650793650794	0.026515151515151516	0.5811715914585045	0.05194805194805195	0.277548753256551	0.39663146338620636	0.038461538461538464	0.0	0.005132779904576171	0.07142857142857142	0.7078095352600581	3.0	1630.0	0.0880503144654088	161.0	0.16709858179092407	54.0	21.0	24.0	1000.0	0.0	25.0	70.0	8.0	42.0	37.0	34.0	3.0	0.13380281690140844	0.08530805687203792	0.528935480305631	0.14285714285714285	0.26194999225213045	0.0	1.0	0.0	0.0	0.041811846689895474	0.08211143695014662	0.6453535491365874	25.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	4.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_10|||intent_template_id_252|||task_id_547|||21	0.04285714285714286	0.01174496644295302	0.12505641559791067	0.048701298701298704	0.4412144287034379	0.42780301222997513	0.5	0.19047619047619047	0.48893207764734825	0.6428571428571429	0.46148280535952557	4.0	1630.0	0.1069182389937107	260.0	0.16979211568832397	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.08823529411764706	0.023255813953488372	0.07927352590768054	0.11278195488721804	0.5279631159086874	0.0	1.0	1.0	0.0	0.029850746268656716	0.08762886597938144	0.12947218385108117	11.0	5.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	4.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_15|||intent_template_id_252|||task_id_547|||21	0.050793650793650794	0.026515151515151516	0.587461553394331	0.05194805194805195	0.2653883150251847	0.3984608251416008	0.038461538461538464	0.0	0.005132779904576171	0.07142857142857142	0.7078095352600581	5.0	1630.0	0.0880503144654088	162.0	0.17054851353168488	54.0	21.0	24.0	1000.0	0.0	25.0	70.0	8.0	42.0	37.0	34.0	3.0	0.13380281690140844	0.08530805687203792	0.5263840904406517	0.14285714285714285	0.2640762359619553	0.0	1.0	0.0	0.0	0.041811846689895474	0.08211143695014662	0.6306779608185347	18.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_1|||intent_template_id_366|||task_id_199|||13	0.05105105105105105	0.02664298401420959	0.6280330865048993	0.05246913580246913	0.2810845054216339	0.25287849979634913	0.5	0.3333333333333333	0.6064954884252065	0.8571428571428571	0.3069134925211264	3.0	2116.0	0.10179640718562874	172.0	0.06306643038988113	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.08695652173913043	0.05642633228840126	0.5613975508499728	0.09137055837563451	0.2567605435365416	0.0	1.0	1.0	0.0	0.05140961857379768	0.09659090909090909	0.6938769919781882	10.0	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_5|||intent_template_id_366|||task_id_199|||13	0.05089820359281437	0.02654867256637168	0.6214877046960514	0.05246913580246913	0.27368530600846896	0.25289753062804093	0.5	0.3333333333333333	0.6064954884252065	0.8571428571428571	0.3069134925211264	4.0	2116.0	0.10179640718562874	179.0	0.06291818618774414	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.08695652173913043	0.05642633228840126	0.5606405496282011	0.09137055837563451	0.26086445977476724	0.0	1.0	1.0	0.0	0.0512396694214876	0.09631728045325778	0.6906676920780522	20.0	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_20|||intent_template_id_366|||task_id_199|||13	0.05263157894736842	0.027538726333907058	0.6222319094084119	0.05555555555555555	0.2880707906032182	0.2683717261737855	0.5	0.3333333333333333	0.6064954884252065	0.8571428571428571	0.3069134925211264	8.0	2116.0	0.10479041916167664	200.0	0.0714758113026619	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.07655502392344497	0.043076923076923075	0.5405124613237079	0.08121827411167512	0.3513859716053906	0.0	1.0	1.0	0.0	0.05152979066022544	0.09695290858725762	0.6899988424727947	20.0	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4.6_rank_10|||intent_template_id_366|||task_id_199|||13	0.05373134328358209	0.02821869488536155	0.6219120007586544	0.05555555555555555	0.27873909205321534	0.25289753062804093	0.5	0.3333333333333333	0.6064954884252065	0.8571428571428571	0.3069134925211264	5.0	2116.0	0.10479041916167664	186.0	0.06469165533781052	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.08695652173913043	0.05642633228840126	0.5606405496282011	0.09137055837563451	0.26086445977476724	0.0	1.0	1.0	0.0	0.05271828665568369	0.09887005649717515	0.687566298630309	20.0	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
